,0,1,2,3,4
27835,30957,66190,5686,70637,61830
27836,1045,26044,2347,2801,67072
27837,64335,94168,81194,18325,59126
27838,12262,57275,79281,73960,23396
27839,27157,74817,35246,10622,77616
27840,313,66334,72868,98232,65279
27841,49047,44800,58128,41663,5883
27842,38971,48717,62641,98326,69507
27843,83658,1855,2452,55460,32866
27844,99983,10771,48434,95422,75351
27845,83747,22706,83269,92758,49326
27846,60110,43975,86801,57830,5311
27847,74083,47476,25698,46428,79173
27848,42944,60729,78215,0,66665
27849,86417,85187,13712,4043,75468
27850,58875,50806,96100,96280,69163
27851,49512,50574,11104,21765,43223
27852,70104,43251,80599,41420,8513
27853,1209,43847,84771,41370,41066
27854,24007,89584,92916,9232,34413
27855,15109,6994,42128,99745,22560
27856,18948,83937,90283,88819,73146
27857,9497,89142,51700,21411,65947
88624,27858,63474,83452,78313,9365
27859,58658,87183,37997,80290,49885
27860,90041,55502,89116,35776,92602
27861,59688,16381,16841,5337,90493
27862,80093,33458,73872,39546,77126
27863,20879,64582,96258,37783,44783
27864,98346,50848,87799,25586,60955
27865,23987,49903,40733,95788,81333
27866,63154,35064,11033,91398,16035
27867,94922,15662,1462,94772,48100
27868,95822,11331,46447,3019,37819
27869,20947,86983,20948,47792,56492
27870,29429,42606,28892,17097,68840
27871,77600,60902,72717,22933,14644
27872,12983,83742,87173,53377,18270
27873,84986,92018,68027,48002,25580
27874,23878,61326,63051,68766,44617
27875,7107,56897,8029,26983,57397
27876,16448,4511,8395,84986,40707
27877,18585,25081,18753,29417,5230
27878,40191,28723,7461,20125,93208
27879,2327,89723,83631,66274,62423
27880,68898,38626,5799,98913,31696
27881,45598,80065,98917,86295,30398
27882,1209,43847,84771,41370,27853
27883,53917,33217,77216,39598,21794
27884,7674,36840,40484,70203,35461
27885,23862,88244,94873,16303,87582
27886,42269,71747,97393,30323,13938
27887,92747,42640,61917,10190,3818
27888,8745,88202,40079,11863,71652
27889,88202,16381,40012,12232,57777
27890,18359,97260,74990,35994,35611
28571,27891,64763,13324,91773,94425
27892,6108,71967,84834,47813,15726
27893,53958,87998,10271,32624,86026
27894,98291,8404,68477,96488,32062
27895,90126,41826,14033,34874,26796
27896,33537,82080,41805,72804,31371
27897,16754,52932,68312,27666,95076
27898,22870,29140,40456,97193,11064
27899,19036,79515,6165,5873,59768
27900,91952,83498,48618,27177,24398
27901,85422,25196,39347,57971,31093
27902,65943,81874,84771,73625,68439
27903,6252,43317,18264,74550,10204
27904,32562,34907,98336,86971,15362
27905,23308,62286,52174,13273,83354
51941,27906,19632,84011,3546,82050
27907,65683,31253,97549,34763,32525
27908,34221,2086,42891,50095,15580
27909,84821,11257,9766,14020,92862
27910,5161,62724,16907,82167,95608
27911,40129,76417,83783,75008,93983
27912,42477,31362,80011,40013,38129
27913,13749,87582,50707,57963,19727
27914,75439,67450,51931,74062,93284
27915,98932,52036,3619,76664,61301
27916,95599,32779,85549,69316,58410
27917,64016,45579,59607,22092,22745
27918,14934,98337,59657,97375,31288
27919,71959,15899,63618,74770,87619
27920,25947,11723,22783,47059,32835
27921,39052,12458,99200,62491,14064
27922,65402,99780,20467,2985,21555
27923,69422,71037,57238,91582,7791
27924,92391,69112,77447,96819,86971
27925,34874,35960,43048,82201,11902
27926,26543,51774,47398,70647,74664
27927,99254,21829,872,15534,25483
27928,80904,75647,85328,7003,31105
27929,78938,95342,52358,66923,97951
27930,6324,82445,54501,55012,88712
27931,94152,33499,52236,13779,48156
27932,29790,40895,82427,80612,40401
27933,44530,71946,51616,2999,47360
27934,8284,57199,62239,55970,89461
27935,1077,44973,93294,85578,45623
27936,38275,45691,99371,3625,14307
27937,95006,81763,23598,65215,76372
27938,85440,93284,52435,26647,72854
27939,41614,23277,15256,10816,60410
27940,98921,26970,91898,3201,72411
27941,88895,6618,34322,42358,46534
27942,90093,49749,38288,1551,29541
27943,48066,33884,89122,58251,33784
27944,92900,20592,94734,38342,84969
27945,68938,14803,52417,49639,2679
27946,73870,35598,56968,95484,72606
27947,41806,80293,78721,27948,11465
27948,41806,80293,78721,11465,27947
27949,1796,84178,19727,55584,75337
27950,13771,54177,72169,20227,27951
27951,13771,27950,13207,10240,18378
27952,94787,29429,60754,7656,10524
27953,20848,86235,38993,37340,10811
27954,26796,88251,87181,79230,64021
27955,48586,14384,42094,2394,99999
27956,95538,46567,30377,68485,74720
27957,43317,77090,49120,44555,98314
27958,23824,87829,87332,17048,93002
27959,5042,6054,21519,72172,39181
27960,38380,92330,19088,34667,84484
27961,88584,12523,50983,87788,37992
27962,3970,8611,46176,54223,31539
27963,56288,57091,58445,97706,44780
27964,37010,67053,96554,40394,51033
27965,70501,82445,36614,27977,90141
27966,42556,36645,8341,84274,40707
27967,24007,34413,97456,8902,88843
27968,64295,26874,35443,50424,16061
27969,82424,7978,73347,20423,13345
27970,62704,79165,61541,55721,7826
27971,78839,93607,67561,87265,43914
27972,98310,17895,1010,85238,36936
27973,43222,60340,67519,11605,78165
27974,18513,34228,25755,68708,41247
27975,72308,70100,22107,98144,33022
27976,18586,91968,90422,52411,68315
27977,82445,51346,36614,27965,70501
27978,54445,15417,90187,60972,39686
27979,41489,30534,43802,2924,16925
27980,16925,18326,88080,21076,18811
27981,68066,42599,1098,81123,87986
27982,11102,41648,33329,40501,7793
27983,47790,29377,97199,25759,22194
27984,84986,25153,70033,27514,21033
27985,71511,51468,34031,65729,51747
27986,85177,21386,15832,99365,1935
27987,87155,11508,21182,47540,41909
27988,81231,16025,48453,69954,36209
27989,29249,75920,69912,75141,28635
27990,69579,63608,99475,98046,99780
27991,37299,48126,98156,54017,42788
27992,16025,81502,64956,11427,89214
27993,31683,36916,64635,59928,74859
27994,40974,2924,73042,53124,71319
27995,83632,8290,75740,49167,20468
27996,2646,95340,55127,35325,18849
27997,38264,32677,68243,57559,85733
27998,14803,22801,16700,37218,24526
27999,28156,72207,71569,59036,42003
28000,11436,58990,55150,86298,14746
28001,95640,47367,75045,33493,82862
28002,7632,71437,49864,84819,81240
28003,72884,56523,93002,27648,60796
28004,82111,15321,50357,65786,33804
28005,17799,78441,17169,57638,10695
28007,61676,86211,43746,23138,75637
28008,71968,71967,9723,38226,80469
28009,50687,18571,17568,78345,225
28010,95185,38799,15627,19029,91232
28011,62729,39193,56648,30543,39335
28012,42910,30127,45079,89070,47764
28013,74395,74358,27290,70889,25
28014,97098,38065,60737,75470,7157
28015,39791,58512,4797,4391,71037
28016,11342,98378,35242,59412,94298
28017,82491,5670,80339,1299,78317
28018,11596,18543,18623,84771,13418
28019,52561,93933,48704,7172,31545
28020,16191,13797,384,26251,55224
28021,63869,97439,75014,64509,10000
28022,46989,28961,89585,40830,73646
28023,70100,8922,74288,70838,35176
28024,46796,73617,682,84986,62716
28025,27646,62034,97585,46045,5949
28026,54763,40718,4623,20663,72873
28027,13008,11659,95904,68398,3096
28028,91681,76036,84274,76650,65098
28029,56765,18607,89182,79082,23080
28030,37360,25151,99723,89299,64710
28031,43843,93690,79490,32642,59199
28032,8714,95044,7280,92892,64455
28033,59362,7493,31981,39827,15751
28034,57091,8623,53185,23678,12699
28035,25182,46132,93862,53932,70744
28036,23777,83215,78613,45598,82913
28037,71833,49077,29100,37509,42592
28038,14927,59734,45703,80430,73932
28039,85177,15832,34815,60793,99365
28040,84419,22176,72984,14973,93815
28041,15275,94965,18276,45754,85340
28042,72149,4217,34646,378,43213
28043,40487,20182,97043,40043,88146
28044,39425,98490,2548,60340,96903
76596,28045,39905,45046,85537,25609
28046,23835,1692,59830,24534,16059
28047,23973,61291,49507,91831,21018
28048,14867,91596,28767,82592,26678
28049,25551,94116,1209,43847,84771
28050,804,17804,19096,89359,86368
28051,27308,40694,86182,78829,38905
28052,42522,77568,37565,5538,68590
28053,12241,57628,97938,94808,33056
28054,64893,87534,30931,60567,53938
28055,78646,26189,45912,16267,34914
28056,51571,94700,15061,15407,15668
28057,78345,5145,90103,9981,63386
28058,44313,43291,18601,31184,41089
28059,25099,90113,14616,21519,97436
28060,38474,81383,12414,95140,42007
28061,83198,81283,2371,87336,69586
28062,28631,4304,52671,88887,47810
28063,36855,95348,7889,23649,5127
28064,55624,53289,51292,68248,5685
28065,1367,83843,97035,11402,99473
28066,48785,893,42080,30907,97471
28067,57459,66879,98807,38223,4099
28068,57745,60333,9814,49205,82360
28069,26101,53417,12647,84834,21019
28070,704,26639,25915,22512,20961
28071,44262,56013,48579,6247,41910
28072,64813,42619,9410,22467,40090
28073,77155,33759,91508,26731,60788
28074,48384,7363,4006,23607,75129
28075,38940,31057,48009,7495,41033
28076,60475,73208,44705,86689,52341
28077,80339,93309,50732,1299,18081
28078,77978,56317,73099,61462,84722
28079,85862,38516,65003,36503,8714
28080,50078,89653,56549,44074,95558
28081,80263,87773,99381,66053,25903
28082,50985,26128,58155,22948,11744
28083,91299,78036,15065,66112,6480
28084,25876,9084,73314,73117,49211
28085,7324,13620,7959,47533,48916
28086,63868,61187,86350,38223,65947
28087,63373,47684,5785,74950,32896
28088,49104,48296,73697,74374,16797
28089,66029,56546,30486,75664,10731
28090,68752,85786,34123,3047,53292
28091,12418,24760,29163,97678,85243
28092,53170,92491,46366,89734,58616
28093,34874,53865,2359,86429,63048
28094,21262,95133,21,22906,57661
28095,19299,69990,15172,19399,97785
28096,57476,42088,56152,9476,97538
28097,96590,26741,86585,28193,26294
28098,29904,84198,23086,66245,30852
28099,76685,30860,11407,25079,20509
28100,84426,20347,9672,18865,48176
28101,16475,77876,74934,9064,12812
28102,75331,16401,14039,93759,45130
28103,75156,66880,36781,84357,3288
28104,28232,350,37192,82704,22240
28105,14996,71261,11589,39350,48797
28106,44348,58932,48326,79098,69023
28107,92670,29827,22032,97490,33962
28108,54878,93106,45417,85928,28577
28109,0,66664,66673,66672,66671
28110,90513,66696,4421,66697,79669
28111,50318,72986,96760,26725,98584
28112,38374,41572,13922,13414,62835
28113,34770,77086,61603,13405,63740
28114,84974,51062,27342,3569,40376
28115,36766,27660,19247,45587,93443
28116,23772,815,23977,45841,74227
28117,21274,56363,99992,86588,4328
28118,71230,93556,10603,50528,90240
28119,61232,18692,12910,28530,29531
28120,47566,93378,12168,45459,5951
28121,10284,1829,5685,55903,91222
28122,58321,83680,59703,60340,64491
28123,18200,38734,57354,97212,24566
28124,94151,2427,84125,51585,46873
28125,25000,14018,62932,41974,33534
28126,49681,91494,62699,28450,24968
28127,14254,55763,6678,66537,16130
28128,72819,15278,65157,78987,251
28129,65169,73299,74752,33202,7654
28130,59291,91201,45,92166,91873
28131,31172,76000,44462,53781,73638
28132,11418,47674,29893,25178,67004
28133,22467,40182,93574,1985,92845
28134,42296,83392,10921,63710,58604
28135,61119,43223,37832,29869,88166
28136,72385,6063,48571,1343,36879
28137,28795,91662,77908,36078,44085
28138,41070,73031,5619,46046,90802
28139,98431,44406,48982,20169,93395
28140,65680,48926,94901,90003,35870
28141,74805,96570,2801,67072,2347
28142,76674,86526,22496,83453,90154
28143,72914,34785,87856,66576,69123
28144,52649,56358,7743,44088,4191
28145,40463,70130,43776,99198,84823
28146,78797,40335,15795,78220,91571
28147,34308,17383,72868,32715,81557
28148,2438,48950,48100,80695,53787
28149,76910,14194,49489,5885,40365
28150,19102,43364,58198,97486,16859
28151,31981,16888,67746,79915,5547
70738,28152,13665,30938,34171,5278
28153,76636,44323,98822,16104,18980
28155,60114,87524,1725,54442,88733
28156,72207,71569,42003,462,51065
28157,43489,75553,12761,67128,17726
28158,65922,58459,55988,99638,96389
28159,63487,92391,41370,53477,13577
28160,47713,38675,79281,58713,61838
28161,81994,8732,99826,61909,94199
28162,80405,32426,88646,46078,33687
28163,22258,68781,34845,65460,44776
28164,75356,18907,36493,55417,43879
28165,71002,32525,79863,94535,36628
28166,1855,55087,91241,95241,27843
28167,7818,60099,27066,96377,83063
28168,89082,15214,84912,62467,87604
28169,71990,82,40580,41311,45775
28170,82925,14713,19302,80610,88010
28171,67889,99248,53648,90510,82732
28172,34820,77802,42116,83744,9563
28173,99165,92070,31885,84860,37875
28174,60078,69565,68352,76139,74021
28175,27466,98508,84353,76982,69565
28176,891,44865,28867,47010,2200
28177,4528,1209,43847,84771,41370
28178,37244,16870,2495,76801,82866
28179,68863,33934,46256,53849,79306
28180,79290,105,8973,21931,20157
28181,37220,57799,19318,15589,85576
28182,49413,46716,89964,57688,22442
28183,25481,49937,45287,92197,64514
28184,27157,74497,35246,13218,10622
28185,99869,21308,83601,60721,8400
28186,88467,61741,49799,49417,65743
28187,47626,67660,59860,14591,94130
28188,10120,99722,23800,59454,8478
28189,95650,98404,69499,21198,78345
28190,97010,78317,15075,76237,9993
28191,91879,32797,32451,23493,19673
28192,31656,66285,2208,21116,80277
28193,40359,87401,26741,90069,34874
28194,25894,31945,43869,70379,16337
28195,3092,36790,22727,30475,45480
28196,12815,69729,2832,41541,72533
28197,26863,80339,1299,18081,91242
28198,5360,74325,8616,48139,30529
28199,21785,83068,29756,60087,47028
28200,34428,64858,31208,34523,53081
28201,70064,50577,25931,23613,71792
28202,25008,54009,94540,65513,53280
28203,54517,72534,69175,22224,85786
28204,40887,59679,14779,22960,33970
28205,90775,262,98360,68606,48378
28206,66611,38291,79178,28578,80295
28207,9673,38597,51607,67104,33339
28208,53862,7175,89172,87338,96599
28209,64341,79877,91843,38449,35420
28210,66764,48075,83608,92905,53804
28211,70157,8512,82359,72651,24627
28212,66321,52350,2638,32836,20734
28213,82227,23283,51393,78114,63724
28214,18337,96225,1622,36883,61373
28215,39833,37556,2918,9448,20759
28216,19848,33970,70236,96289,70490
28217,26156,86735,4439,25699,74090
28218,95644,56729,61888,91995,37399
28219,38941,24445,9015,62214,26722
28220,23646,65389,24250,47816,58285
28221,76936,78592,84145,41426,57819
28222,14391,50327,18762,24443,75825
28223,35909,42105,31391,75256,45553
28224,49747,35124,74483,33750,54389
28225,13463,2814,28704,32913,33845
28226,53293,79774,8618,83370,82550
28227,83794,1304,55281,46319,56333
28228,37715,54979,71866,24660,49200
28229,9289,56184,66365,22915,16454
28230,26380,32562,27624,52672,3957
62234,28231,85352,30369,47978,36871
28232,28104,82704,6351,31513,64633
28233,30852,31662,14405,29048,81156
28234,74138,88042,45523,79291,58450
28235,65597,89717,75853,36695,34822
28236,52671,20680,57834,28062,28631
28237,94566,46793,53732,63068,46583
28238,79281,22592,84984,94377,77310
28239,91357,6973,79921,91668,39044
28240,10715,2826,66665,66674,66673
28241,12752,88858,57246,4247,58923
28242,61488,67260,3706,93316,78374
28243,99636,6698,92343,16955,58198
28244,1209,43847,84771,35142,41370
28245,44529,99027,86292,4110,9876
28246,7828,94672,61868,35600,52399
28247,81821,17944,4245,6811,13264
28248,2188,50568,52104,63603,47923
28249,25473,49140,93489,19349,90616
28250,74400,5857,65052,69878,51706
28251,28279,34320,66247,79706,86612
28252,95599,93190,18151,25800,83604
28253,72727,5889,84736,37973,62414
28254,16447,74712,65179,3685,3559
28255,13394,32335,96376,89334,30700
28256,89490,78440,85747,58029,6086
28257,23923,49483,88227,88361,6516
28258,90999,3722,28381,76233,85782
28259,91345,94760,66924,23112,25960
28260,63326,72593,44952,32794,92219
28261,80159,30285,29562,94873,42496
28262,51692,42354,16355,16182,53028
28263,80904,67060,54105,10910,55658
28264,40484,98706,40711,4853,70689
28265,58261,53942,35958,38383,6461
28266,32254,5968,63445,26307,1943
28267,67504,54781,28736,83487,89815
28268,65462,7509,69140,94814,88424
28269,18275,57198,18722,4318,43847
28270,91863,85900,2325,31505,9136
28271,13822,43819,89672,94132,85441
28272,26370,11804,88478,29583,12115
28273,98291,49781,11454,82189,49947
28274,42993,43156,44070,21902,88381
28275,69342,28922,23589,41434,42072
28276,12393,65749,82567,94117,85191
28277,73782,64149,24182,95228,58334
28278,65680,68108,38304,93401,66024
28279,78770,34320,16166,28251,92018
28280,92524,62751,27928,30845,33168
28281,49513,10657,32286,27693,51351
28282,84427,31497,6483,83323,13851
28283,59557,88657,62227,75031,88084
28284,57698,65106,89339,14823,73966
28285,15209,16679,69630,12183,34429
28286,19885,343,11148,58426,10354
28287,40806,75953,92060,40083,21698
28288,98696,5995,31696,47508,99041
28289,70426,21631,32010,47592,7602
28290,36544,4702,61335,71350,87018
28292,96980,91141,33270,77521,99107
28293,28156,34148,50877,99558,72207
28294,59959,90423,11222,54297,79007
28295,99216,64095,82722,23991,60633
28296,99598,17559,42794,72522,382
28297,21670,19076,90330,42269,13522
28298,50977,77198,75151,13992,86471
28299,93144,15010,2368,77781,10972
28300,13584,63985,93808,62383,72560
28301,66177,62791,45350,81503,65679
28302,98113,15041,7765,28303,42091
28303,28302,90186,73078,10350,84566
28304,35500,29779,10014,41195,58008
28305,87794,42890,82360,52883,59928
28306,16848,17217,99,53412,15586
28307,98044,73547,29429,95423,96418
28308,7041,44982,47108,80885,32890
28309,66710,13302,85975,46970,47457
28310,31526,17390,44479,8701,80095
28311,82620,90419,23414,60549,42654
28312,54737,83095,64802,101,40400
28313,88357,85099,38626,67634,37980
28314,37737,21174,11271,51979,37556
28315,52590,4608,17923,47847,11608
28316,73038,90816,31394,50179,2156
28317,96071,35246,89766,27157,1955
28318,45261,61028,78682,17674,5158
28319,10870,34696,30629,14443,700
28320,87020,11644,16351,65977,92147
28321,9524,60333,54343,83417,89475
28322,73314,41892,51360,43117,75552
28323,20177,90067,24143,95680,73914
28324,57459,60989,6372,74187,70386
28325,46913,21554,51371,12627,78312
28326,23598,34343,448,22870,14131
28327,61151,17704,22,6040,83441
28328,91114,7373,76009,55153,291
28329,50672,97594,38893,54255,87354
28330,52154,83758,83284,50931,27690
